"","kind","spec","prolific_id","response","response_corrected"
"779","abstract concept","artist","5cc076320004360001ed90dc","Both","both"
"780","abstract concept","artist","5fcad787ca46657c3d442d57","Is","is"
"781","abstract concept","artist","5d4892d03eb6bf0018399498","Both","both"
"782","abstract concept","artist","62a766c5899e18df9ca94d67","Is not","is_not"
"783","abstract concept","artist","606ca47dac67cbdff9177d6b","Is","is"
"784","abstract concept","artist","62d2b86ed12d650ea7268dd7","Is","is"
"785","abstract concept","artist","62ebd8c191cf8e7fe54af5cf","Is","is"
"786","abstract concept","artist","5f3fad86c15d910261828ca9","Is","is"
"787","abstract concept","artist","5ffee833adbaca5dec7426c0","Both","both"
"788","abstract concept","artist","59db44e63e5ea00001e1d163","Is","is"
"789","abstract concept","artist","60b62b9daab749081c5b88f0","Is not","is_not"
"790","abstract concept","artist","60fbc21303c4bb03e3ba72b3","Is","is"
"791","abstract concept","artist","5de7baf95d4f97726bc2b11e","Is","is"
"792","abstract concept","artist","5fdca8f20f62f41ef567186c","Both","both"
"793","abstract concept","artist","608b2f8c02e302a56addb5e4","Is not","is_not"
"794","abstract concept","artist","60c7661114d630707fb8bd8a","Both","both"
"795","abstract concept","artist","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"796","abstract concept","artist","5f3eb7a8f14d1312518c5776","Both","both"
"797","abstract concept","artist","60fd20dbf7e3865f1e6aa65b","Is","is"
"798","abstract concept","artist","6050cb50a965d6a6eb12361e","Is","is"
"799","abstract concept","artist","60af52990d170be944d0df18","Is","is"
"800","abstract concept","artist","62e970edb3e1750e9c322417@email.prolific.co","Is","is"
"801","abstract concept","artist","5f511cdb275a742f89f0b9bf","Is","is"
"802","abstract concept","artist","60abfd1c0288766d6053de0d","Both","both"
"803","abstract concept","artist","5fa154fd4cbe97227182aff7","Both","both"
"804","abstract concept","artist","60a451dd76cf19ed275d3f49","Both","both"
"805","abstract concept","artist","598b108e504c5200011964a1","Is not","is_not"
"806","control subjective adjective","tall","5a01f46c074b19000125133c","Both","both"
"807","control subjective adjective","tall","60c1e5f03dac31bd0fb91294","Both","both"
"808","control subjective adjective","tall","61366473fa6785da70d75351","Both","both"
"809","control subjective adjective","tall","5b4917b046cf8d0001ae4383","Both","both"
"810","control subjective adjective","tall","5bd0c54825db7b00017865f2","Both","both"
"811","control subjective adjective","tall","60af4c6b1eabd1783a3078b5","Is","is"
"812","control subjective adjective","tall","60080f67b339b627a9b7c69e","Both","both"
"813","control subjective adjective","tall","5982ffdb06cd1f0001f8dda6","Both","both"
"814","control subjective adjective","tall","609d6d0e71d9db2825a6cc42","Both","both"
"815","control subjective adjective","tall","5e904b121b79af01dbfa37cf","Is","is"
"816","control subjective adjective","tall","5dcfdf449b61040e3b923621","Both","both"
"817","control subjective adjective","tall","610510964bd201870290e2fe","Is","is"
"818","control subjective adjective","tall","60eda07f6d6e3abf23a92951","Both","both"
"819","control subjective adjective","tall","5cdb487aa63838000162bc73","Both","both"
"820","control subjective adjective","tall","6127c89a145f6be7b6527daa","Both","both"
"821","control subjective adjective","tall","5dd43922ecd14c4370d02a2e","Both","both"
"822","control subjective adjective","tall","60dd24581d271ea1af032339","Is","is"
"823","control subjective adjective","tall","5f5b89648901d82d98519918","Both","both"
"824","control subjective adjective","tall","59c558114374e1000125c522","Both","both"
"825","control subjective adjective","tall","611bdc0a559f692248bf1c54","Both","both"
"826","control subjective adjective","tall","62e50a9b4ea7a8e74bbbb158","Both","both"
"827","control subjective adjective","tall","59c95afe1e901d0001df8c79","Is","is"
"828","control subjective adjective","tall","5a3fa72c1ba4960001029909","Both","both"
"829","control subjective adjective","tall","5cc076320004360001ed90dc","Both","both"
"830","control subjective adjective","tall","5fcad787ca46657c3d442d57","Both","both"
"831","control subjective adjective","tall","5d4892d03eb6bf0018399498","Both","both"
"832","control subjective adjective","tall","62a766c5899e18df9ca94d67","Is","is"
"833","control subjective adjective","tall","606ca47dac67cbdff9177d6b","Both","both"
"834","control subjective adjective","tall","62d2b86ed12d650ea7268dd7","Both","both"
"835","control subjective adjective","tall","62ebd8c191cf8e7fe54af5cf","Both","both"
"836","control subjective adjective","tall","5f3fad86c15d910261828ca9","Is","is"
"837","control subjective adjective","tall","5ffee833adbaca5dec7426c0","Both","both"
"838","control subjective adjective","tall","59db44e63e5ea00001e1d163","Both","both"
"839","control subjective adjective","tall","60b62b9daab749081c5b88f0","Both","both"
"840","control subjective adjective","tall","60fbc21303c4bb03e3ba72b3","Is","is"
"841","control subjective adjective","tall","5de7baf95d4f97726bc2b11e","Is","is"
"842","control subjective adjective","tall","5fdca8f20f62f41ef567186c","Both","both"
"843","control subjective adjective","tall","608b2f8c02e302a56addb5e4","Is","is"
"844","control subjective adjective","tall","60c7661114d630707fb8bd8a","Both","both"
"845","control subjective adjective","tall","5dcc6f91e5e18690a20e74d1","Is","is"
"846","control subjective adjective","tall","5f3eb7a8f14d1312518c5776","Both","both"
"847","control subjective adjective","tall","60fd20dbf7e3865f1e6aa65b","Both","both"
"848","control subjective adjective","tall","6050cb50a965d6a6eb12361e","Is not","is_not"
"849","control subjective adjective","tall","60af52990d170be944d0df18","Both","both"
"850","control subjective adjective","tall","62e970edb3e1750e9c322417@email.prolific.co","Both","both"
"851","control subjective adjective","tall","5f511cdb275a742f89f0b9bf","Is","is"
"852","control subjective adjective","tall","60abfd1c0288766d6053de0d","Is","is"
"853","control subjective adjective","tall","5fa154fd4cbe97227182aff7","Both","both"
"854","control subjective adjective","tall","60a451dd76cf19ed275d3f49","Is","is"
"855","control subjective adjective","tall","598b108e504c5200011964a1","Both","both"
"856","artifact","harpoon","5a01f46c074b19000125133c","Is","is"
"857","artifact","harpoon","60c1e5f03dac31bd0fb91294","Is not","is_not"
"858","artifact","harpoon","61366473fa6785da70d75351","Both","both"
"859","artifact","harpoon","5b4917b046cf8d0001ae4383","Both","both"
"860","artifact","harpoon","5bd0c54825db7b00017865f2","Both","both"
"861","artifact","harpoon","60af4c6b1eabd1783a3078b5","Is","is"
"862","artifact","harpoon","60080f67b339b627a9b7c69e","Is not","is_not"
"863","artifact","harpoon","5982ffdb06cd1f0001f8dda6","Both","both"
"864","artifact","harpoon","609d6d0e71d9db2825a6cc42","Is","is"
"865","artifact","harpoon","5e904b121b79af01dbfa37cf","Both","both"
"866","artifact","harpoon","5dcfdf449b61040e3b923621","Is not","is_not"
"867","artifact","harpoon","610510964bd201870290e2fe","Is","is"
"868","artifact","harpoon","60eda07f6d6e3abf23a92951","Both","both"
"869","artifact","harpoon","5cdb487aa63838000162bc73","Is","is"
"870","artifact","harpoon","6127c89a145f6be7b6527daa","Is not","is_not"
"871","artifact","harpoon","5dd43922ecd14c4370d02a2e","Is","is"
"872","artifact","harpoon","60dd24581d271ea1af032339","Is not","is_not"
"873","artifact","harpoon","5f5b89648901d82d98519918","Is not","is_not"
"874","artifact","harpoon","59c558114374e1000125c522","Both","both"
"875","artifact","harpoon","611bdc0a559f692248bf1c54","Both","both"
"876","artifact","harpoon","62e50a9b4ea7a8e74bbbb158","Both","both"
"877","artifact","harpoon","59c95afe1e901d0001df8c79","Is","is"
"878","artifact","harpoon","5a3fa72c1ba4960001029909","Both","both"
"879","artifact","harpoon","5cc076320004360001ed90dc","Is not","is_not"
"880","artifact","harpoon","5fcad787ca46657c3d442d57","Is","is"
"881","artifact","harpoon","5d4892d03eb6bf0018399498","Both","both"
"882","artifact","harpoon","62a766c5899e18df9ca94d67","Is not","is_not"
"883","artifact","harpoon","606ca47dac67cbdff9177d6b","Is","is"
"884","artifact","harpoon","62d2b86ed12d650ea7268dd7","Is","is"
"885","artifact","harpoon","62ebd8c191cf8e7fe54af5cf","Both","both"
"886","artifact","harpoon","5f3fad86c15d910261828ca9","Both","both"
"887","artifact","harpoon","5ffee833adbaca5dec7426c0","Both","both"
"888","artifact","harpoon","59db44e63e5ea00001e1d163","Is not","is_not"
"889","artifact","harpoon","60b62b9daab749081c5b88f0","Both","both"
"890","artifact","harpoon","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"891","artifact","harpoon","5de7baf95d4f97726bc2b11e","Is","is"
"892","artifact","harpoon","5fdca8f20f62f41ef567186c","Both","both"
"893","artifact","harpoon","608b2f8c02e302a56addb5e4","Is","is"
"894","artifact","harpoon","60c7661114d630707fb8bd8a","Both","both"
"895","artifact","harpoon","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"896","artifact","harpoon","5f3eb7a8f14d1312518c5776","Both","both"
"897","artifact","harpoon","60fd20dbf7e3865f1e6aa65b","Both","both"
"898","artifact","harpoon","6050cb50a965d6a6eb12361e","Is","is"
"899","artifact","harpoon","60af52990d170be944d0df18","Is not","is_not"
"900","artifact","harpoon","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not"
"901","artifact","harpoon","5f511cdb275a742f89f0b9bf","Is","is"
"902","artifact","harpoon","60abfd1c0288766d6053de0d","Is","is"
"903","artifact","harpoon","5fa154fd4cbe97227182aff7","Both","both"
"904","artifact","harpoon","60a451dd76cf19ed275d3f49","Is not","is_not"
"905","artifact","harpoon","598b108e504c5200011964a1","Both","both"
"906","abstract concept","minister","5a01f46c074b19000125133c","Is not","is_not"
"907","abstract concept","minister","60c1e5f03dac31bd0fb91294","Both","both"
"908","abstract concept","minister","61366473fa6785da70d75351","Is not","is_not"
"909","abstract concept","minister","5b4917b046cf8d0001ae4383","Both","both"
"910","abstract concept","minister","5bd0c54825db7b00017865f2","Is not","is_not"
"911","abstract concept","minister","60af4c6b1eabd1783a3078b5","Is not","is_not"
"912","abstract concept","minister","60080f67b339b627a9b7c69e","Is","is"
"913","abstract concept","minister","5982ffdb06cd1f0001f8dda6","Both","both"
"914","abstract concept","minister","609d6d0e71d9db2825a6cc42","Both","both"
"915","abstract concept","minister","5e904b121b79af01dbfa37cf","Is not","is_not"
"916","abstract concept","minister","5dcfdf449b61040e3b923621","Is","is"
"917","abstract concept","minister","610510964bd201870290e2fe","Is not","is_not"
"918","abstract concept","minister","60eda07f6d6e3abf23a92951","Is","is"
"919","abstract concept","minister","5cdb487aa63838000162bc73","Is not","is_not"
"920","abstract concept","minister","6127c89a145f6be7b6527daa","Is","is"
"921","abstract concept","minister","5dd43922ecd14c4370d02a2e","Is","is"
"922","abstract concept","minister","60dd24581d271ea1af032339","Is","is"
"923","abstract concept","minister","5f5b89648901d82d98519918","Is","is"
"924","abstract concept","minister","59c558114374e1000125c522","Is not","is_not"
"925","abstract concept","minister","611bdc0a559f692248bf1c54","Is not","is_not"
"926","abstract concept","minister","62e50a9b4ea7a8e74bbbb158","Is","is"
"927","abstract concept","minister","59c95afe1e901d0001df8c79","Is","is"
"928","abstract concept","minister","5a3fa72c1ba4960001029909","Is not","is_not"
"929","abstract concept","minister","5cc076320004360001ed90dc","Both","both"
"930","abstract concept","minister","5fcad787ca46657c3d442d57","Is not","is_not"
"931","abstract concept","minister","5d4892d03eb6bf0018399498","Is not","is_not"
"932","abstract concept","minister","62a766c5899e18df9ca94d67","Is not","is_not"
"933","abstract concept","minister","606ca47dac67cbdff9177d6b","Is not","is_not"
"934","abstract concept","minister","62d2b86ed12d650ea7268dd7","Is","is"
"935","abstract concept","minister","62ebd8c191cf8e7fe54af5cf","Both","both"
"936","abstract concept","minister","5f3fad86c15d910261828ca9","Is not","is_not"
"937","abstract concept","minister","5ffee833adbaca5dec7426c0","Both","both"
"938","abstract concept","minister","59db44e63e5ea00001e1d163","Is not","is_not"
"939","abstract concept","minister","60b62b9daab749081c5b88f0","Both","both"
"940","abstract concept","minister","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"941","abstract concept","minister","5de7baf95d4f97726bc2b11e","Is not","is_not"
"942","abstract concept","minister","5fdca8f20f62f41ef567186c","Both","both"
"943","abstract concept","minister","608b2f8c02e302a56addb5e4","Is not","is_not"
"944","abstract concept","minister","60c7661114d630707fb8bd8a","Both","both"
"945","abstract concept","minister","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"946","abstract concept","minister","5f3eb7a8f14d1312518c5776","Both","both"
"947","abstract concept","minister","60fd20dbf7e3865f1e6aa65b","Is","is"
"948","abstract concept","minister","6050cb50a965d6a6eb12361e","Is","is"
"949","abstract concept","minister","60af52990d170be944d0df18","Both","both"
"950","abstract concept","minister","62e970edb3e1750e9c322417@email.prolific.co","Both","both"
"951","abstract concept","minister","5f511cdb275a742f89f0b9bf","Is","is"
"952","abstract concept","minister","60abfd1c0288766d6053de0d","Is not","is_not"
"953","abstract concept","minister","5fa154fd4cbe97227182aff7","Both","both"
"954","abstract concept","minister","60a451dd76cf19ed275d3f49","Is not","is_not"
"955","abstract concept","minister","598b108e504c5200011964a1","Is not","is_not"
"956","natural kind","gold","5a01f46c074b19000125133c","Is not","is_not"
"957","natural kind","gold","60c1e5f03dac31bd0fb91294","Is","is"
"958","natural kind","gold","61366473fa6785da70d75351","Is not","is_not"
"959","natural kind","gold","5b4917b046cf8d0001ae4383","Both","both"
"960","natural kind","gold","5bd0c54825db7b00017865f2","Is not","is_not"
"961","natural kind","gold","60af4c6b1eabd1783a3078b5","Is not","is_not"
"962","natural kind","gold","60080f67b339b627a9b7c69e","Both","both"
"963","natural kind","gold","5982ffdb06cd1f0001f8dda6","Both","both"
"964","natural kind","gold","609d6d0e71d9db2825a6cc42","Is not","is_not"
"965","natural kind","gold","5e904b121b79af01dbfa37cf","Is not","is_not"
"966","natural kind","gold","5dcfdf449b61040e3b923621","Is not","is_not"
"967","natural kind","gold","610510964bd201870290e2fe","Is not","is_not"
"968","natural kind","gold","60eda07f6d6e3abf23a92951","Is not","is_not"
"969","natural kind","gold","5cdb487aa63838000162bc73","Is not","is_not"
"970","natural kind","gold","6127c89a145f6be7b6527daa","Is not","is_not"
"971","natural kind","gold","5dd43922ecd14c4370d02a2e","Is not","is_not"
"972","natural kind","gold","60dd24581d271ea1af032339","Both","both"
"973","natural kind","gold","5f5b89648901d82d98519918","Both","both"
"974","natural kind","gold","59c558114374e1000125c522","Is not","is_not"
"975","natural kind","gold","611bdc0a559f692248bf1c54","Is not","is_not"
"976","natural kind","gold","62e50a9b4ea7a8e74bbbb158","Is not","is_not"
"977","natural kind","gold","59c95afe1e901d0001df8c79","Is not","is_not"
"978","natural kind","gold","5a3fa72c1ba4960001029909","Is not","is_not"
"979","natural kind","gold","5cc076320004360001ed90dc","Is not","is_not"
"980","natural kind","gold","5fcad787ca46657c3d442d57","Is","is"
"981","natural kind","gold","5d4892d03eb6bf0018399498","Is not","is_not"
"982","natural kind","gold","62a766c5899e18df9ca94d67","Both","both"
"983","natural kind","gold","606ca47dac67cbdff9177d6b","Is not","is_not"
"984","natural kind","gold","62d2b86ed12d650ea7268dd7","Is not","is_not"
"985","natural kind","gold","62ebd8c191cf8e7fe54af5cf","Is not","is_not"
"986","natural kind","gold","5f3fad86c15d910261828ca9","Is not","is_not"
"987","natural kind","gold","5ffee833adbaca5dec7426c0","Both","both"
"988","natural kind","gold","59db44e63e5ea00001e1d163","Is not","is_not"
"989","natural kind","gold","60b62b9daab749081c5b88f0","Is not","is_not"
"990","natural kind","gold","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"991","natural kind","gold","5de7baf95d4f97726bc2b11e","Is","is"
"992","natural kind","gold","5fdca8f20f62f41ef567186c","Is not","is_not"
"993","natural kind","gold","608b2f8c02e302a56addb5e4","Is not","is_not"
"994","natural kind","gold","60c7661114d630707fb8bd8a","Both","both"
"995","natural kind","gold","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"996","natural kind","gold","5f3eb7a8f14d1312518c5776","Is not","is_not"
"997","natural kind","gold","60fd20dbf7e3865f1e6aa65b","Both","both"
"998","natural kind","gold","6050cb50a965d6a6eb12361e","Is not","is_not"
"999","natural kind","gold","60af52990d170be944d0df18","Both","both"
"1000","natural kind","gold","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not"
"1001","natural kind","gold","5f511cdb275a742f89f0b9bf","Is not","is_not"
"1002","natural kind","gold","60abfd1c0288766d6053de0d","Is","is"
"1003","natural kind","gold","5fa154fd4cbe97227182aff7","Both","both"
"1004","natural kind","gold","60a451dd76cf19ed275d3f49","Is","is"
"1005","natural kind","gold","598b108e504c5200011964a1","Is not","is_not"
"1006","control precise definition","gallon","5a01f46c074b19000125133c","Is not","is_not"
"1007","control precise definition","gallon","61366473fa6785da70d75351","Is not","is_not"
"1008","control precise definition","gallon","5b4917b046cf8d0001ae4383","Is not","is_not"
"1009","control precise definition","gallon","5bd0c54825db7b00017865f2","Is not","is_not"
"1010","control precise definition","gallon","60af4c6b1eabd1783a3078b5","Is not","is_not"
"1011","control precise definition","gallon","60080f67b339b627a9b7c69e","Is not","is_not"
"1012","control precise definition","gallon","5982ffdb06cd1f0001f8dda6","Is not","is_not"
"1013","control precise definition","gallon","609d6d0e71d9db2825a6cc42","Is not","is_not"
"1014","control precise definition","gallon","5dcfdf449b61040e3b923621","Is not","is_not"
"1015","control precise definition","gallon","610510964bd201870290e2fe","Is","is"
"1016","control precise definition","gallon","60eda07f6d6e3abf23a92951","Is not","is_not"
"1017","control precise definition","gallon","5cdb487aa63838000162bc73","Is not","is_not"
"1018","control precise definition","gallon","6127c89a145f6be7b6527daa","Is not","is_not"
"1019","control precise definition","gallon","5dd43922ecd14c4370d02a2e","Is not","is_not"
"1020","control precise definition","gallon","60dd24581d271ea1af032339","Is not","is_not"
"1021","control precise definition","gallon","5f5b89648901d82d98519918","Is not","is_not"
"1022","control precise definition","gallon","59c558114374e1000125c522","Is not","is_not"
"1023","control precise definition","gallon","611bdc0a559f692248bf1c54","Is not","is_not"
"1024","control precise definition","gallon","62e50a9b4ea7a8e74bbbb158","Is not","is_not"
"1025","control precise definition","gallon","59c95afe1e901d0001df8c79","Is not","is_not"
"1026","control precise definition","gallon","5a3fa72c1ba4960001029909","Is not","is_not"
"1027","control precise definition","gallon","5cc076320004360001ed90dc","Is not","is_not"
"1028","control precise definition","gallon","5fcad787ca46657c3d442d57","Is not","is_not"
"1029","control precise definition","gallon","5d4892d03eb6bf0018399498","Is not","is_not"
"1030","control precise definition","gallon","62a766c5899e18df9ca94d67","Is not","is_not"
"1031","control precise definition","gallon","606ca47dac67cbdff9177d6b","Is not","is_not"
"1032","control precise definition","gallon","62d2b86ed12d650ea7268dd7","Is not","is_not"
"1033","control precise definition","gallon","62ebd8c191cf8e7fe54af5cf","Is not","is_not"
"1034","control precise definition","gallon","5f3fad86c15d910261828ca9","Is not","is_not"
"1035","control precise definition","gallon","5ffee833adbaca5dec7426c0","Is not","is_not"
"1036","control precise definition","gallon","59db44e63e5ea00001e1d163","Is not","is_not"
"1037","control precise definition","gallon","60b62b9daab749081c5b88f0","Is not","is_not"
"1038","control precise definition","gallon","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"1039","control precise definition","gallon","5de7baf95d4f97726bc2b11e","Is not","is_not"
"1040","control precise definition","gallon","5fdca8f20f62f41ef567186c","Is not","is_not"
"1041","control precise definition","gallon","608b2f8c02e302a56addb5e4","Is not","is_not"
"1042","control precise definition","gallon","60c7661114d630707fb8bd8a","Is not","is_not"
"1043","control precise definition","gallon","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"1044","control precise definition","gallon","5f3eb7a8f14d1312518c5776","Is not","is_not"
"1045","control precise definition","gallon","60fd20dbf7e3865f1e6aa65b","Is not","is_not"
"1046","control precise definition","gallon","6050cb50a965d6a6eb12361e","Is not","is_not"
"1047","control precise definition","gallon","60af52990d170be944d0df18","Is not","is_not"
"1048","control precise definition","gallon","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not"
"1049","control precise definition","gallon","5f511cdb275a742f89f0b9bf","Is not","is_not"
"1050","control precise definition","gallon","60abfd1c0288766d6053de0d","Is","is"
"1051","control precise definition","gallon","60a451dd76cf19ed275d3f49","Is","is"
"1052","control precise definition","gallon","598b108e504c5200011964a1","Is not","is_not"
"1053","artifact","shovel","5a01f46c074b19000125133c","Both","both"
"1054","artifact","shovel","60c1e5f03dac31bd0fb91294","Is not","is_not"
"1055","artifact","shovel","61366473fa6785da70d75351","Both","both"
"1056","artifact","shovel","5b4917b046cf8d0001ae4383","Both","both"
"1057","artifact","shovel","5bd0c54825db7b00017865f2","Is not","is_not"
"1058","artifact","shovel","60af4c6b1eabd1783a3078b5","Is","is"
"1059","artifact","shovel","60080f67b339b627a9b7c69e","Is not","is_not"
"1060","artifact","shovel","5982ffdb06cd1f0001f8dda6","Both","both"
"1061","artifact","shovel","609d6d0e71d9db2825a6cc42","Is not","is_not"
"1062","artifact","shovel","5e904b121b79af01dbfa37cf","Is","is"
"1063","artifact","shovel","5dcfdf449b61040e3b923621","Is not","is_not"
"1064","artifact","shovel","610510964bd201870290e2fe","Is not","is_not"
"1065","artifact","shovel","60eda07f6d6e3abf23a92951","Is not","is_not"
"1066","artifact","shovel","5cdb487aa63838000162bc73","Both","both"
"1067","artifact","shovel","6127c89a145f6be7b6527daa","Is not","is_not"
"1068","artifact","shovel","5dd43922ecd14c4370d02a2e","Is not","is_not"
"1069","artifact","shovel","60dd24581d271ea1af032339","Is not","is_not"
"1070","artifact","shovel","5f5b89648901d82d98519918","Both","both"
"1071","artifact","shovel","59c558114374e1000125c522","Both","both"
"1072","artifact","shovel","611bdc0a559f692248bf1c54","Is not","is_not"
"1073","artifact","shovel","62e50a9b4ea7a8e74bbbb158","Is not","is_not"
"1074","artifact","shovel","59c95afe1e901d0001df8c79","Is","is"
"1075","artifact","shovel","5a3fa72c1ba4960001029909","Is not","is_not"
"1076","artifact","shovel","5cc076320004360001ed90dc","Is not","is_not"
"1077","artifact","shovel","5fcad787ca46657c3d442d57","Is not","is_not"
"1078","artifact","shovel","5d4892d03eb6bf0018399498","Is not","is_not"
"1079","artifact","shovel","62a766c5899e18df9ca94d67","Both","both"
"1080","artifact","shovel","606ca47dac67cbdff9177d6b","Both","both"
"1081","artifact","shovel","62d2b86ed12d650ea7268dd7","Both","both"
"1082","artifact","shovel","62ebd8c191cf8e7fe54af5cf","Both","both"
"1083","artifact","shovel","5f3fad86c15d910261828ca9","Is not","is_not"
"1084","artifact","shovel","5ffee833adbaca5dec7426c0","Is","is"
"1085","artifact","shovel","59db44e63e5ea00001e1d163","Both","both"
"1086","artifact","shovel","60b62b9daab749081c5b88f0","Both","both"
"1087","artifact","shovel","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"1088","artifact","shovel","5de7baf95d4f97726bc2b11e","Is","is"
"1089","artifact","shovel","5fdca8f20f62f41ef567186c","Both","both"
"1090","artifact","shovel","608b2f8c02e302a56addb5e4","Is","is"
"1091","artifact","shovel","60c7661114d630707fb8bd8a","Is not","is_not"
"1092","artifact","shovel","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"1093","artifact","shovel","5f3eb7a8f14d1312518c5776","Both","both"
"1094","artifact","shovel","60fd20dbf7e3865f1e6aa65b","Is not","is_not"
"1095","artifact","shovel","6050cb50a965d6a6eb12361e","Is","is"
"1096","artifact","shovel","60af52990d170be944d0df18","Is not","is_not"
"1097","artifact","shovel","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not"
"1098","artifact","shovel","5f511cdb275a742f89f0b9bf","Is not","is_not"
"1099","artifact","shovel","60abfd1c0288766d6053de0d","Is","is"
"1100","artifact","shovel","5fa154fd4cbe97227182aff7","Both","both"
"1101","artifact","shovel","60a451dd76cf19ed275d3f49","Is not","is_not"
"1102","artifact","shovel","598b108e504c5200011964a1","Both","both"
"1103","control check","control honeybee","5a01f46c074b19000125133c","Is not","is_not"
"1104","control check","control honeybee","60c1e5f03dac31bd0fb91294","Is","is"
"1105","control check","control honeybee","61366473fa6785da70d75351","Is","is"
"1106","control check","control honeybee","5b4917b046cf8d0001ae4383","Both","both"
"1107","control check","control honeybee","5bd0c54825db7b00017865f2","Is not","is_not"
"1108","control check","control honeybee","60af4c6b1eabd1783a3078b5","Both","both"
"1109","control check","control honeybee","60080f67b339b627a9b7c69e","Is","is"
"1110","control check","control honeybee","5982ffdb06cd1f0001f8dda6","Is not","is_not"
"1111","control check","control honeybee","609d6d0e71d9db2825a6cc42","Both","both"
"1112","control check","control honeybee","5e904b121b79af01dbfa37cf","Both","both"
"1113","control check","control honeybee","5dcfdf449b61040e3b923621","Is not","is_not"
"1114","control check","control honeybee","610510964bd201870290e2fe","Is","is"
"1115","control check","control honeybee","60eda07f6d6e3abf23a92951","Both","both"
"1116","control check","control honeybee","5cdb487aa63838000162bc73","Is","is"
"1117","control check","control honeybee","6127c89a145f6be7b6527daa","Is not","is_not"
"1118","control check","control honeybee","5dd43922ecd14c4370d02a2e","Is not","is_not"
"1119","control check","control honeybee","60dd24581d271ea1af032339","Is not","is_not"
"1120","control check","control honeybee","5f5b89648901d82d98519918","Is not","is_not"
"1121","control check","control honeybee","59c558114374e1000125c522","Is not","is_not"
"1122","control check","control honeybee","611bdc0a559f692248bf1c54","Is not","is_not"
"1123","control check","control honeybee","62e50a9b4ea7a8e74bbbb158","Is not","is_not"
"1124","control check","control honeybee","59c95afe1e901d0001df8c79","Is","is"
"1125","control check","control honeybee","5a3fa72c1ba4960001029909","Is","is"
"1126","control check","control honeybee","5cc076320004360001ed90dc","Is not","is_not"
"1127","control check","control honeybee","5fcad787ca46657c3d442d57","Is not","is_not"
"1128","control check","control honeybee","5d4892d03eb6bf0018399498","Is not","is_not"
"1129","control check","control honeybee","62a766c5899e18df9ca94d67","Both","both"
"1130","control check","control honeybee","606ca47dac67cbdff9177d6b","Both","both"
"1131","control check","control honeybee","62d2b86ed12d650ea7268dd7","Is not","is_not"
"1132","control check","control honeybee","62ebd8c191cf8e7fe54af5cf","Both","both"
"1133","control check","control honeybee","5f3fad86c15d910261828ca9","Is","is"
"1134","control check","control honeybee","5ffee833adbaca5dec7426c0","Is","is"
"1135","control check","control honeybee","59db44e63e5ea00001e1d163","Both","both"
"1136","control check","control honeybee","60b62b9daab749081c5b88f0","Is","is"
"1137","control check","control honeybee","60fbc21303c4bb03e3ba72b3","Is","is"
"1138","control check","control honeybee","5de7baf95d4f97726bc2b11e","Is not","is_not"
"1139","control check","control honeybee","5fdca8f20f62f41ef567186c","Is not","is_not"
"1140","control check","control honeybee","608b2f8c02e302a56addb5e4","Is","is"
"1141","control check","control honeybee","60c7661114d630707fb8bd8a","Is not","is_not"
"1142","control check","control honeybee","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"1143","control check","control honeybee","5f3eb7a8f14d1312518c5776","Is not","is_not"
"1144","control check","control honeybee","60fd20dbf7e3865f1e6aa65b","Is","is"
"1145","control check","control honeybee","6050cb50a965d6a6eb12361e","Is not","is_not"
"1146","control check","control honeybee","60af52990d170be944d0df18","Is not","is_not"
"1147","control check","control honeybee","62e970edb3e1750e9c322417@email.prolific.co","Both","both"
"1148","control check","control honeybee","5f511cdb275a742f89f0b9bf","Is not","is_not"
"1149","control check","control honeybee","60abfd1c0288766d6053de0d","Is","is"
"1150","control check","control honeybee","5fa154fd4cbe97227182aff7","Both","both"
"1151","control check","control honeybee","60a451dd76cf19ed275d3f49","Both","both"
"1152","control check","control honeybee","598b108e504c5200011964a1","Is not","is_not"
"1153","control check","control comedian","5a01f46c074b19000125133c","Is not","is_not"
"1154","control check","control comedian","60c1e5f03dac31bd0fb91294","Is not","is_not"
"1155","control check","control comedian","61366473fa6785da70d75351","Is","is"
"1156","control check","control comedian","5b4917b046cf8d0001ae4383","Both","both"
"1157","control check","control comedian","5bd0c54825db7b00017865f2","Is","is"
"1158","control check","control comedian","60af4c6b1eabd1783a3078b5","Is","is"
"1159","control check","control comedian","60080f67b339b627a9b7c69e","Is","is"
"1160","control check","control comedian","5982ffdb06cd1f0001f8dda6","Is","is"
"1161","control check","control comedian","609d6d0e71d9db2825a6cc42","Is","is"
